time_years,S_total,S_1mm_1cm,S_1cm_10cm,S_10cm_1m,S_1m_plus,S_400_600km,S_600_800km,S_800_1000km,S_1000_1200km,S_1200_1500km,S_1500_plus_km,cumulative_collisions,collision_rate_per_year,cascade_gain_G,cascade_multiplier_Km,collisions_this_step,fragments_generated,launches,objects_decayed,scenario,pmd_compliance
8.200000000000001,112913840.1265313,111688582.00834455,1129817.3280786283,33844.01314723761,61596.77696091166,5415939.481757393,15240355.222126791,39567092.46788474,30744194.464806046,15465509.484811146,6480749.005145197,3831.0,707.973296654421,4965.067396789648,1.0152522742274972,68.0,7480.0,531.8514285714286,349230.7627156406,PMD_80,0.8
8.3,112579699.06976849,111355735.18259777,1128083.4376178666,33801.84127030194,62078.608282544694,5242434.533528256,15140391.199629959,39522153.13746877,30732351.331529353,15462427.571231179,6479941.296380972,3903.0,712.4979395572817,4479.560657110684,0.9394074194948527,72.0,7920.0,531.8914285714286,342668.6624771141,PMD_80,0.8
8.4,112253144.36923906,111030515.9913812,1126308.059771772,33760.78740856412,62559.53067754458,5074584.776266132,15041200.340304442,39477045.045908816,30721614.239123825,15459456.277149491,6479243.690486362,3965.0,717.0169111164391,4046.3252394048136,0.8700291229649731,62.0,9126.801763222773,531.9314285714286,336287.1480069202,PMD_80,0.8
8.5,114347165.63953236,113078774.65610948,1170715.5867780373,34618.97462441942,63056.42202043091,4912315.2528660735,14942117.551530443,39430128.65186321,33127682.428128462,15456485.58119478,6478436.173949399,4027.0,721.5472286674582,7550.582656146225,1.6581592278430042,62.0,2423511.7632227736,531.9714285714285,330096.1786437623,PMD_80,0.8
8.6,116447433.08316042,115133136.74725226,1215266.6671982035,35477.270190980824,63552.398518974485,7172133.436439225,14844021.910923164,39384151.020467766,33115982.471824292,15453515.48324785,6477628.760258116,4102.0,759.9146565813485,10028.780074828635,1.8947458668779453,75.0,2424941.7632227736,532.0114285714285,325280.04530901334,PMD_80,0.8
8.700000000000001,116057913.50943731,114745442.03610979,1213011.144458572,35429.86606241748,64030.46280651002,6941999.5325900335,14746796.987391226,39338781.038932756,33103078.517934047,15450435.983189516,6476821.449399717,4171.0,770.74096205843,9036.902067345773,1.7683340160605656,69.0,7590.0,532.0514285714287,397717.3394374127,PMD_80,0.8
8.8,115677044.97160141,114366329.81019858,1210824.8299641132,35382.713256965486,64507.618181758786,6719257.425533167,14649997.081672844,39292037.98559053,33092271.135294903,15447467.102148553,6476014.241361409,4244.0,775.2914558783788,8144.211860611195,1.6366794680044172,73.0,8030.0,532.0914285714287,389506.3435501619,PMD_80,0.8
8.9,115304583.19924212,113995555.9530285,1208707.5670939204,35335.81015549278,64983.86896418888,6503995.143450567,14553729.289831987,39245573.47822816,33081469.33284724,15444608.818753757,6475207.136130397,4321.0,779.8614363669682,7340.790674550076,1.5146915164533994,77.0,8470.0,532.1314285714286,381539.6180735931,PMD_80,0.8
9.0,118975498.00344117,117589349.51196589,1283868.3147531932,36793.06146491709,65487.11525715841,6295748.434853701,14457880.038008898,39200267.18385053,37105671.10139606,15441531.111638099,6474400.133693891,4411.0,784.4333846440904,11100.189377563815,2.3385205542150294,90.0,4044129.993421871,532.1714285714286,373821.0749370931,PMD_80,0.8
9.1,118615146.4820612,117230746.2523709,1281692.1977727218,36746.46498019674,65961.5669373835,6094067.848849647,14363106.465603635,39153477.730505794,37092447.179880515,15438454.023182498,6473593.234039099,4478.0,847.6538838204143,10001.170439807433,2.3228208591556254,67.0,7370.0,532.2114285714285,368329.44709426374,PMD_80,0.8
9.200000000000001,118266235.53848237,116883350.08675551,1279749.2926063307,36701.0143558809,66435.14476463058,5899178.255130094,14268741.59471309,39108286.86601432,37081754.83220789,15435487.553263744,6472786.437153236,4562.0,852.5513805909352,9014.799588401955,2.147885702192,84.0,11546.801763222775,532.2514285714285,361063.71105633484,PMD_80,0.8
9.3,117922387.92052424,116540996.63017756,1277828.5671437148,36654.90604978934,66907.81715320212,5710527.963960577,14175222.629884325,39061722.698287085,37070413.20485803,15432521.680510726,6471979.743023513,4649.0,857.4961935856769,8124.319629561759,1.985425893992176,87.0,9570.0,532.2914285714287,354025.6236723937,PMD_80,0.8
9.4,121617964.22021659,120159546.72793089,1352896.9957664914,38112.99340765624,67407.50311155635,5528022.749413035,14082214.036765233,43049570.41869002,37057537.45890672,15429446.404804435,6471173.151637146,4721.0,862.4213357644594,12926.009292236442,3.1928829422793044,72.0,4042167.5704542184,532.3314285714287,347195.31647617114,PMD_80,0.8
9.5,121283363.12967315,119826355.9526606,1351061.7774114069,38066.99118593383,67878.40841520732,5351461.674122725,13989712.385815445,42999902.34027789,37045438.31920193,15426481.74727381,6470366.662981352,4815.0,896.047201634947,11644.408363012799,3.0454240440240716,94.0,10340.0,532.3714285714286,345549.1762577278,PMD_80,0.8
9.600000000000001,120954754.57885829,119499171.84036103,1349213.0719800156,38021.227747405006,68348.43876984416,5180760.381611001,13898044.270377694,42950516.54477411,37032465.41850432,15423407.686547814,6469560.277043349,4905.0,901.1846156201041,10490.96752671152,2.8114390852817843,90.0,9900.0,532.4114285714286,339116.67652914353,PMD_80,0.8
9.700000000000001,120631391.81788331,119177298.12836705,1347300.389633101,37975.7015565521,68817.59832661702,5015727.478009181,13806984.238271076,42899212.69447378,37020379.1695635,15420334.24375543,6468753.993810355,4986.0,906.3099008827618,9452.870774040368,2.5950341656137743,81.0,8910.0,532.4514285714286,332880.92668925493,PMD_80,0.8
9.8,120316162.32539594,118863516.53616166,1345428.5680945746,37931.312014409676,69285.90912529295,4855957.835097094,13716308.252162362,42848413.05049952,37010163.95559378,15417371.418773592,6467947.813269593,5065.0,911.4327783745398,8521.503698868259,2.395833921138108,79.0,10996.801763222773,532.4914285714285,326832.499964879,PMD_80,0.8
9.9,120006260.04446378,118554913.4104483,1343707.0389193995,37886.255640260606,69753.33945581732,4701279.190226871,13626563.680372689,42798447.012962334,36998419.23526226,15414409.190231333,6467141.735408286,5160.0,916.5847672353503,7680.353328981433,2.2110063634431345,95.0,10450.0,532.5314285714285,320960.5266464535,PMD_80,0.8
10.0,123736426.03431073,122207707.6613068,1419125.1305903806,39345.43339858748,70247.80901497715,4551744.9244850315,13537414.461817803,42748669.17247643,41020924.15730802,15411337.558009794,6466335.760213658,5256.0,921.7179284206308,11125.67752471513,3.2577845508961945,96.0,4044825.1474865656,532.5714285714287,315261.4433538785,PMD_80,0.8
10.100000000000001,123437092.52000345,121909527.71597861,1417550.578893152,39300.70049589935,70713.52463581458,4406967.072491655,13448196.643621631,42699708.13671729,41008314.23626189,15408376.543238055,6465529.887672937,5363.0,989.5046075188699,10024.126199376653,3.2066366228059913,107.0,11787.577032347219,532.6114285714286,311727.41705390386,PMD_80,0.8
10.200000000000001,123145764.8177728,121619263.39820635,1416065.9134909622,39257.09825811357,71178.40781739268,4267009.971977914,13360010.435674213,42652893.32639056,40995710.84141157,15405416.124545224,6464724.117773347,5473.0,994.9887859300769,9034.826651071326,2.956676894538889,110.0,14424.378795569992,532.6514285714286,306356.446740501,PMD_80,0.8
10.3,122856331.01741534,121330988.06343856,1414487.7525806795,39212.77557386983,71642.42582222269,4131496.2551614204,13272849.152903229,42602402.46560988,40983318.39142619,15402346.301812511,6463918.450502121,5574.0,1000.4884515038561,8142.343985964193,2.7253405835357833,101.0,11110.0,532.6914285714286,301152.20607175684,PMD_80,0.8
10.4,122573619.4167637,121049269.09906496,1413075.9879858578,39168.72725026439,72105.60246262564,4000500.510092816,13185936.15423188,42552854.825288855,40971937.9451346,15399277.09616907,6463112.885846487,5690.0,1005.9615724355598,7339.124739981867,2.51176961902425,116.0,12777.577032347219,532.7314285714285,296095.6233982656,PMD_80,0.8
10.5,122291948.03528763,120768909.89510268,1411345.3436380234,39124.85670974674,72567.93983716865,3873545.2834143452,13099489.668214686,42503589.28707251,40956587.86530041,15396428.507491997,6462307.423793679,5771.0,1011.4542120630384,6616.2122659836805,2.314858886201297,81.0,8910.0,532.7714285714285,291189.8671903677,PMD_80,0.8
10.600000000000001,124433938.15493089,122864877.3269871,1456033.3391939516,39981.13660128983,73046.3521485445,3750828.155328456,13013726.556643862,42453835.51349693,43360685.37196813,15393360.493162582,6461502.064330931,5872.0,1016.8817933540984,8358.355161388059,2.976146443380323,101.0,2427801.7632227736,532.8114285714287,286418.1692937962,PMD_80,0.8
10.700000000000001,124163128.509751,122595111.19387828,1454572.6443486752,39937.647497886144,73507.02402617464,3632100.8387601,12928642.323422885,42405574.07695689,43345821.367603526,15390293.095562125,6460696.8074454805,5977.0,1061.377627079209,7533.53638528006,2.845252812681625,105.0,11567.577032347219,532.8514285714286,282983.7879265144,PMD_80,0.8
10.8,123898896.44070905,122331884.32147719,1453149.951524571,39895.28036453163,73966.8873427646,3517122.974577674,12843572.502217934,42356493.21057904,43334479.78564205,15387336.314567797,6459891.653124561,6080.0,1067.0323019668472,6793.439425194355,2.6207468349956953,103.0,13654.378795569992,532.8914285714286,278491.05355181894,PMD_80,0.8
10.9,123636288.5809792,122070335.60803112,1451674.8309412848,39852.231817677595,74425.91018910332,3405991.874316667,12759506.792769289,42307929.45751311,43319393.72621583,15384380.128808876,6459086.601355414,6179.0,1072.732174649456,6125.113237253048,2.413062391695338,99.0,10907.577032347217,532.9314285714286,274122.082476495,PMD_80,0.8
11.0,123379678.95677912,121814603.43838881,1450382.002540944,39809.40148165021,74884.11436768719,3298362.063469286,12675558.692559289,42260086.616546206,43306075.393912315,15381314.538166739,6458281.652125278,6294.0,1078.373000517566,5523.617197903698,2.221653884713668,115.0,12667.577032347219,532.9714285714285,269883.88694670366,PMD_80,0.8
11.100000000000001,123125156.81015053,121560947.64761385,1448918.9193319287,39766.740399302165,75523.50280543766,3194228.9782490376,12592277.25719841,42210600.25246801,43292103.953042954,15378469.563770711,6457476.805421398,6389.0,1084.0428280468698,4982.2554781133285,2.043837130967857,95.0,10450.0,663.0114285714285,265762.8723428682,PMD_80,0.8
11.200000000000001,122879709.89848125,121316067.12575956,1447755.4606628153,39725.24323410348,76162.06882478028,3093698.4052181784,12509988.101887915,42161521.65263083,43282314.514511086,15375515.163002213,6456672.061231014,6509.0,1093.2784509141109,4496.966912631638,1.888599780512743,120.0,15524.378795569992,663.0514285714287,261758.05617912413,PMD_80,0.8
11.3,122634941.25398417,121071952.7916492,1446505.6722689322,39683.01151232278,76799.77855371834,2996433.0646970435,12427694.802597117,42113589.16539195,43268905.444761895,15372451.356994776,6455867.419541374,6621.0,1102.5761810223628,4058.270221368474,1.744498807638434,112.0,12320.0,663.0914285714287,257879.45021138378,PMD_80,0.8
11.4,122393300.45202015,120831013.27525546,1445209.4811221107,39641.040028353615,77436.65561425136,2902216.3167438754,12346497.182320438,42064727.01902221,43255408.886716135,15369388.166877791,6455062.880339725,6727.0,1111.8085052242843,3663.4597813376145,1.6113368658374205,106.0,11677.577032347219,663.1314285714286,254107.22471060965,PMD_80,0.8
11.5,122156646.23222798,120594920.01027192,1444054.239238268,39599.279855703484,78072.70286210504,2811278.4149189256,12265618.171557339,42016381.88685329,43242783.72275652,15366325.592528598,6454258.443613312,6845.0,1121.0199030554338,3308.1286989939777,1.4883454825345275,118.0,12997.577032347219,663.1714285714286,250440.682538816,PMD_80,0.8
11.600000000000001,121922213.09856494,120361140.47291617,1442807.020437652,39557.68207688064,78707.92313423382,2723072.67243513,12185165.573181134,41968081.98824385,43229175.12153088,15363263.633824566,6453454.109349389,6951.0,1130.2372432139043,2988.31582909458,1.374905582521401,106.0,11660.0,663.2114285714285,246884.059377332,PMD_80,0.8
11.700000000000001,121691134.58339474,120130705.66671096,1441570.3026273726,39516.29291655344,79342.32113986764,2637619.5004179985,12105246.515445568,41920172.851750776,43215243.5476021,15360202.29064308,6452649.877535204,7056.0,1139.4240902124886,2700.4842461851217,1.2702532145697134,105.0,11550.0,663.2514285714285,243419.48088449138,PMD_80,0.8
11.8,121470896.38291408,119910759.17062801,1440684.362952104,39476.912891499924,79975.93644245589,2555048.844553704,12025857.456363266,41874848.81513199,43206153.95584555,15357141.562861552,6451845.748158013,7187.0,1148.5952713304935,2444.9576563196215,1.1753969529198514,131.0,19023.603526445546,663.2914285714287,240048.80972139092,PMD_80,0.8
11.9,121247666.32923055,119688023.76377714,1439597.9276953437,39435.936631065524,80608.70112702405,2475156.795206005,11946994.877473498,41827277.08419585,43192674.40079272,15354521.450357424,6451041.72120507,7303.0,1157.8609088585058,2211.4618906876594,1.0863934763013905,116.0,12760.0,663.3314285714287,236781.09939779545,PMD_80,0.8
12.0,121030598.3008301,119471342.64660414,1438618.867154943,39396.11349159516,81240.67357941308,2397855.916616606,11868875.283685865,41782180.046409585,43179877.38943793,15351571.868016468,6450237.796663632,7425.0,1167.017559430214,2003.2209301398527,1.005236237709361,122.0,15744.378795569992,663.3714285714286,233599.49291032596,PMD_80,0.8
12.100000000000001,120814628.79120347,119255739.85329409,1437661.5731681983,39355.54496399287,81871.81977718572,2322951.63467682,11790943.824288748,41735275.03800292,43167511.44023744,15348512.879476562,6449433.974520953,7550.0,1176.1969865056124,1813.8988371258674,0.9295973595563712,125.0,13750.0,663.4114285714286,230510.63534091637,PMD_80,0.8
12.200000000000001,120603440.86962654,119044921.2751177,1436701.2864581705,39316.12694656359,82502.18110409414,2250475.545784116,11713639.127676673,41688224.703120425,43157016.73241374,15345454.50586729,6448630.254764297,7670.0,1185.3520354686002,1645.4459357429225,0.8609651514505093,120.0,15524.37879556999,663.4514285714286,227499.46608678348,PMD_80,0.8
12.3,120393409.63838358,118835219.48103465,1435782.4727923907,39275.96105409858,83131.72350242709,2180348.411914213,11637067.073988393,41640888.04351649,43144772.72451738,15342506.747066181,6447826.637380923,7795.0,1194.525843954573,1491.9013421686302,0.7968183402416629,125.0,13750.0,663.4914285714285,224572.43695724427,PMD_80,0.8
12.4,120186240.82980442,118628369.37711257,1434874.94011354,39236.04216892646,83760.47040939493,2112493.5880869622,11560782.88120712,41594726.5589577,43131545.09749167,15339669.581702873,6447023.122358096,7920.0,1203.653544255993,1353.725269577645,0.7378074474229354,125.0,13767.577032347217,663.5314285714285,221725.63132578306,PMD_80,0.8
12.5,124016410.15278693,122380339.40499681,1510953.23238804,40701.17624541247,84416.33915666069,2047166.9374150308,11485334.556547668,41549702.49505522,47151153.46567476,15336832.988411179,6446219.709683076,8027.0,1212.7614828048534,5001.849891451458,2.7557854559778483,107.0,4048341.9492497877,663.5714285714287,218955.91198157045,PMD_80,0.8
12.600000000000001,123817309.39273736,122181465.2476177,1510137.3420011464,40663.26606864536,85043.53704985103,1983736.541101043,11410166.673574861,41502760.35377736,47141232.457863964,15333996.967077015,6445416.399343133,8152.0,1294.1999881953382,4516.369846753346,2.6878019229309404,125.0,18381.180558792767,663.6114285714286,218267.2663226484,PMD_80,0.8
12.700000000000001,123617080.98682286,121981430.71770056,1509356.654662688,40623.70192205794,85669.91253756972,1922360.1669237267,11335387.288681595,41455987.32979961,47127571.492506094,15331161.517586315,6444613.191325532,8285.0,1303.6970068434564,4075.7328620780113,2.4727533393902332,133.0,14630.0,663.6514285714286,215649.77162877895,PMD_80,0.8
12.8,123421067.74947965,121785451.60699351,1508736.2558349457,40584.37975462681,86295.50689657248,1862970.818349274,11261433.781956905,41410043.219237775,47114593.20449311,15328216.639825044,6443810.085617542,8433.0,1313.1140486273212,3679.1714522434177,2.274874097431905,148.0,16297.577032347219,663.6914285714286,213100.22008984617,PMD_80,0.8
12.9,123225427.0724764,121590010.61620846,1507950.9312827508,40545.20320285884,86920.32178231972,1805393.6908811333,11187530.793321155,41363277.03893473,47101056.11220585,15325162.354927106,6443007.082206436,8562.0,1322.53956481968,3322.254307019076,2.0931025765616225,129.0,14190.0,663.7314285714285,210622.1227175423,PMD_80,0.8
13.0,123033101.58587456,121397795.33829093,1507255.6188150565,40506.26615412227,87544.36261445605,1749679.5028632565,11114447.823918242,41316899.75574517,47087651.63824614,15322218.684022274,6442204.1810794845,8699.0,1331.930174669338,3001.0417062677866,1.9260351878274788,137.0,15087.577032347219,663.7714285714285,208202.54934846627,PMD_80,0.8
13.100000000000001,122846188.32207276,121210861.95932184,1506690.3406405982,40468.373187672914,88167.64892265065,1695877.511779475,11041959.552686835,41271130.90621881,47076433.36342334,15319385.605740342,6441401.382223961,8843.0,1341.3146708642041,2713.5394813099124,1.773579768383884,144.0,18146.80176322277,663.8114285714287,205849.59127930453,PMD_80,0.8
13.200000000000001,126691613.35579726,124977805.35534896,1583056.280317474,41933.674999345916,88818.04513149496,1643705.559638875,10969842.072438903,41225199.76763179,51095824.17174526,15316443.098715294,6440598.68562714,8970.0,1350.7332701612759,5629.744583117403,3.710297734658267,127.0,4048199.993421871,663.8514285714286,203564.52541164847,PMD_80,0.8
